Zip Code,State,County,Median Household Income,Land Area in Square Miles
82434,WY,Big Horn County,70982.0,34.85
82435,WY,Park County,57601.0,847.0
82440,WY,Park County,25815.0,0.34
82441,WY,Big Horn County,74219.0,117.94
82442,WY,Washakie County,40938.0,660.94
82443,WY,Hot Springs County,41659.0,1204.03
82450,WY,Park County,24722.0,32.29
82501,WY,Fremont County,48161.0,940.82
82510,WY,Fremont County,44583.0,22.12
82512,WY,Fremont County,29737.0,413.04
82513,WY,Fremont County,43894.0,1537.47
82514,WY,Fremont County,35208.0,218.56
82515,WY,Fremont County,41406.0,8.3
82516,WY,Fremont County,33750.0,238.29
82520,WY,Fremont County,56554.0,2204.12
82523,WY,Fremont County,46905.0,759.0
82601,WY,Natrona County,55298.0,570.13
82604,WY,Natrona County,62212.0,1846.4
82609,WY,Natrona County,60912.0,58.53
82620,WY,Natrona County,151528.0,734.41
82630,WY,Natrona County,,62.86
82633,WY,Converse County,65417.0,3152.45
82635,WY,Natrona County,41500.0,15.95
82636,WY,Natrona County,50781.0,92.17
82637,WY,Converse County,62404.0,961.26
82638,WY,Natrona County,,11.84
82639,WY,Johnson County,50318.0,1683.41
82640,WY,Johnson County,,163.41
82642,WY,Fremont County,41944.0,506.84
82643,WY,Natrona County,56176.0,29.8
82644,WY,Natrona County,36111.0,0.84
82646,WY,Natrona County,,40.13
82648,WY,Natrona County,,546.49
82649,WY,Fremont County,51250.0,604.63
82701,WY,Weston County,52207.0,1974.91
82710,WY,Crook County,23750.0,274.53
82711,WY,Crook County,47386.0,116.76
82712,WY,Crook County,49728.0,125.24
82714,WY,Crook County,79875.0,53.62
82715,WY,Weston County,,0.0
82716,WY,Campbell County,71715.0,1085.39
82718,WY,Campbell County,85643.0,1882.95
82720,WY,Crook County,59615.0,654.79
82721,WY,Crook County,68125.0,785.47
82723,WY,Weston County,58347.0,97.41
82725,WY,Campbell County,56063.0,284.13
82727,WY,Campbell County,74866.0,476.17
82729,WY,Crook County,44784.0,620.66
82730,WY,Weston County,65848.0,629.93
82731,WY,Campbell County,,529.31
82732,WY,Campbell County,82083.0,107.15
82801,WY,Sheridan County,51627.0,653.75
82831,WY,Sheridan County,58594.0,630.24
82832,WY,Sheridan County,71250.0,165.32
82833,WY,Sheridan County,,98.09
82834,WY,Johnson County,57627.0,2166.77
82835,WY,Sheridan County,50833.0,506.34
82836,WY,Sheridan County,67083.0,509.35
82837,WY,Sheridan County,43750.0,46.75
82838,WY,Sheridan County,56786.0,180.11
82839,WY,Sheridan County,43300.0,116.84
82842,WY,Sheridan County,41674.0,14.69
82844,WY,Sheridan County,,18.21
82845,WY,Sheridan County,,59.52
82901,WY,Sweetwater County,69276.0,1388.52
82922,WY,Sublette County,71729.0,327.3
82923,WY,Sublette County,98194.0,1094.68
82925,WY,Sublette County,75400.0,699.3
82929,WY,Sweetwater County,,11.42
82930,WY,Uinta County,55833.0,1142.85
82932,WY,Sweetwater County,91115.0,516.03
82933,WY,Uinta County,45563.0,70.43
82934,WY,Sweetwater County,32450.0,22.59
82935,WY,Sweetwater County,74714.0,163.06
82936,WY,Uinta County,,129.71
82937,WY,Uinta County,75341.0,120.64
82938,WY,Sweetwater County,103571.0,176.35
82939,WY,Uinta County,72813.0,79.06
82941,WY,Sublette County,85130.0,433.81
82942,WY,Sweetwater County,105833.0,41.6
82943,WY,Sweetwater County,,72.92
82944,WY,Uinta County,44167.0,196.54
82945,WY,Sweetwater County,86667.0,128.24
83001,WY,Teton County,68641.0,807.81
83011,WY,Teton County,,287.0
83012,WY,Teton County,,162.29
83013,WY,Teton County,47195.0,899.4
83014,WY,Teton County,73317.0,213.98
83025,WY,Teton County,21887.0,13.42
83101,WY,Lincoln County,64750.0,752.48
83110,WY,Lincoln County,67401.0,147.58
83111,WY,Lincoln County,52411.0,114.86
83112,WY,Lincoln County,58625.0,138.04
83113,WY,Sublette County,85125.0,1038.04
83114,WY,Lincoln County,54107.0,383.38
83115,WY,Sublette County,47235.0,589.23
83116,WY,Lincoln County,53167.0,1.55
83118,WY,Lincoln County,81875.0,19.76
83119,WY,Lincoln County,,13.29
83120,WY,Lincoln County,70885.0,150.25
83121,WY,Lincoln County,,0.42
83122,WY,Lincoln County,83333.0,12.92
83123,WY,Lincoln County,52218.0,88.68
83124,WY,Lincoln County,100417.0,97.12
83126,WY,Lincoln County,100759.0,61.77
83127,WY,Lincoln County,48036.0,75.31
83128,WY,Lincoln County,57426.0,452.36
83201,ID,Bannock County,41420.0,35.4
83202,ID,Bannock County,45719.0,141.23
83203,ID,Bannock County,22250.0,13.69
83204,ID,Bannock County,43188.0,230.01
83209,ID,Bannock County,8906.0,0.66
83210,ID,Bingham County,40878.0,269.21
83211,ID,Power County,43676.0,583.12
83212,ID,Power County,54667.0,207.52
83213,ID,Butte County,41198.0,629.14
83214,ID,Bannock County,40966.0,112.18
83215,ID,Bingham County,19583.0,0.08
83217,ID,Caribou County,55250.0,294.51
83218,ID,Bingham County,36389.0,0.4
83220,ID,Bear Lake County,77115.0,25.45
83221,ID,Bingham County,47127.0,804.28
83223,ID,Bear Lake County,48125.0,1.84
83226,ID,Custer County,37875.0,2232.83
83227,ID,Custer County,95964.0,391.93
83228,ID,Franklin County,32946.0,66.8
83232,ID,Franklin County,47292.0,9.83
83233,ID,Bear Lake County,,28.67
83234,ID,Bannock County,46250.0,275.22
83235,ID,Custer County,,259.34
83236,ID,Bingham County,54970.0,235.52
83237,ID,Franklin County,45556.0,22.37
83238,ID,Bear Lake County,64667.0,74.57
83239,ID,Bear Lake County,44583.0,32.74
83241,ID,Caribou County,45341.0,209.62
83243,ID,Oneida County,38750.0,74.59
83244,ID,Butte County,48125.0,839.29
83245,ID,Bannock County,67659.0,105.11
83246,ID,Bannock County,66875.0,129.64
83250,ID,Bannock County,52109.0,76.52
83251,ID,Custer County,47273.0,960.76
83252,ID,Oneida County,40598.0,925.51
83253,ID,Lemhi County,41250.0,840.09
83254,ID,Bear Lake County,37377.0,479.98
83255,ID,Butte County,41422.0,448.11
83261,ID,Bear Lake County,46071.0,20.9
83262,ID,Bingham County,64185.0,207.53
83263,ID,Franklin County,44684.0,401.27
83271,ID,Power County,39313.0,259.37
83272,ID,Bear Lake County,45404.0,132.74
83274,ID,Bingham County,51176.0,91.12
83276,ID,Caribou County,60373.0,422.43
83277,ID,Bingham County,48750.0,10.27
83278,ID,Custer County,22059.0,1465.76
83281,ID,Bannock County,14857.0,40.92
83283,ID,Franklin County,33438.0,57.39
83285,ID,Bonneville County,36563.0,317.15
83286,ID,Franklin County,54500.0,72.59
83287,ID,Bear Lake County,70417.0,28.78
83301,ID,Twin Falls County,43726.0,281.69
83302,ID,Twin Falls County,30000.0,665.44
83311,ID,Cassia County,58750.0,104.56
83312,ID,Cassia County,19931.0,128.88
83313,ID,Blaine County,45168.0,230.7
83314,ID,Gooding County,35417.0,111.94
83316,ID,Twin Falls County,39916.0,260.25
83318,ID,Cassia County,39482.0,256.41
83320,ID,Blaine County,55556.0,578.07
83321,ID,Twin Falls County,45257.0,87.26
83322,ID,Camas County,24722.0,19.83
83323,ID,Cassia County,46573.0,273.3
83324,ID,Lincoln County,44524.0,87.93
83325,ID,Jerome County,40069.0,37.69
83327,ID,Camas County,38750.0,946.95
83328,ID,Twin Falls County,42098.0,66.86
83330,ID,Gooding County,33904.0,117.46
83332,ID,Gooding County,36935.0,81.43
83333,ID,Blaine County,76481.0,343.02
83334,ID,Twin Falls County,39598.0,79.19
83335,ID,Jerome County,43083.0,101.69
83336,ID,Minidoka County,40960.0,37.29
83337,ID,Camas County,,234.6
83338,ID,Jerome County,40131.0,275.39
83340,ID,Blaine County,60840.0,555.79
83341,ID,Twin Falls County,50412.0,100.58
83342,ID,Cassia County,45065.0,1235.22
83344,ID,Twin Falls County,42614.0,114.98
83346,ID,Cassia County,42708.0,311.52
83347,ID,Minidoka County,46820.0,210.02
83348,ID,Blaine County,56458.0,66.39
83349,ID,Lincoln County,42083.0,72.76
83350,ID,Minidoka County,42711.0,298.89
83352,ID,Lincoln County,41161.0,218.69
83353,ID,Blaine County,61053.0,8.96
83354,ID,Blaine County,,0.02
83355,ID,Gooding County,42953.0,114.86
83401,ID,Bonneville County,47822.0,156.28
83402,ID,Bonneville County,46414.0,151.67
83404,ID,Bonneville County,56230.0,26.71
83406,ID,Bonneville County,58100.0,100.47
83414,WY,Teton County,42316.0,342.66
83420,ID,Fremont County,44569.0,454.58
83421,ID,Fremont County,38942.0,14.39
83422,ID,Teton County,52292.0,134.47
83423,ID,Clark County,34500.0,380.45
83424,ID,Teton County,,58.46
83425,ID,Jefferson County,51125.0,98.52
83427,ID,Bonneville County,54519.0,0.75
83428,ID,Bonneville County,43864.0,214.98
83429,ID,Fremont County,52500.0,561.82
83431,ID,Jefferson County,45938.0,12.61
83433,ID,Fremont County,,1.05
83434,ID,Jefferson County,53750.0,41.68
83435,ID,Jefferson County,42917.0,138.6
83436,ID,Fremont County,36250.0,93.56
83440,ID,Madison County,31441.0,170.52
83442,ID,Jefferson County,54145.0,92.45
83443,ID,Jefferson County,39663.0,323.86
83444,ID,Jefferson County,37232.0,153.46
83445,ID,Fremont County,43354.0,189.13
83446,ID,Clark County,18824.0,69.65
83448,ID,Madison County,54342.0,29.66
83449,ID,Bonneville County,51250.0,370.16
83450,ID,Jefferson County,42583.0,95.39
83451,ID,Fremont County,36750.0,13.81
83452,ID,Teton County,64133.0,132.49
83454,ID,Bonneville County,53125.0,0.36
83455,ID,Teton County,49277.0,115.73
83460,ID,Madison County,,0.24
83462,ID,Lemhi County,28810.0,107.54
83463,ID,Lemhi County,17250.0,159.76
83464,ID,Lemhi County,34688.0,1058.86
83465,ID,Lemhi County,55469.0,185.52
83466,ID,Lemhi County,82986.0,290.6
83467,ID,Lemhi County,34936.0,757.5
83468,ID,Lemhi County,27266.0,162.32
83469,ID,Lemhi County,31172.0,465.22
83501,ID,Nez Perce County,46046.0,270.11
83520,ID,Clearwater County,31071.0,11.57
83522,ID,Idaho County,47026.0,422.62
83523,ID,Lewis County,47679.0,189.53
83524,ID,Nez Perce County,51310.0,126.75
83525,ID,Idaho County,25625.0,1003.12
83526,ID,Idaho County,41591.0,36.6
83530,ID,Idaho County,39116.0,359.78
83533,ID,Idaho County,41932.0,25.46
83535,ID,Latah County,59722.0,53.44
83536,ID,Idaho County,35546.0,219.45
83537,ID,Latah County,48917.0,165.49
83539,ID,Idaho County,32778.0,2810.57
83540,ID,Nez Perce County,38558.0,91.65
83541,ID,Clearwater County,44250.0,99.0
83542,ID,Idaho County,48452.0,76.6
83543,ID,Lewis County,40000.0,136.71
83544,ID,Clearwater County,41364.0,235.53
83545,ID,Nez Perce County,53068.0,44.97
83546,ID,Clearwater County,50357.0,42.12
83547,ID,Idaho County,27813.0,96.87
83548,ID,Lewis County,36250.0,27.48
83549,ID,Idaho County,32298.0,624.2
83552,ID,Idaho County,36579.0,86.33
83553,ID,Clearwater County,38068.0,106.8
83554,ID,Idaho County,32667.0,226.34
83555,ID,Nez Perce County,36528.0,205.72
83601,ID,Elmore County,22750.0,384.89
83602,ID,Boise County,,18.3
83604,ID,Owyhee County,32159.0,1048.54
83605,ID,Canyon County,37729.0,27.86
83607,ID,Canyon County,47753.0,222.43
83610,ID,Washington County,33750.0,397.72
83611,ID,Valley County,43164.0,2270.04
83612,ID,Adams County,37321.0,687.71
83615,ID,Valley County,40662.0,77.95
83616,ID,Ada County,82159.0,106.42
83617,ID,Gem County,42416.0,234.46
83619,ID,Payette County,50298.0,32.46
83622,ID,Boise County,32917.0,266.09
83623,ID,Elmore County,31453.0,211.62
83624,ID,Owyhee County,39583.0,258.93
83626,ID,Canyon County,41875.0,6.43
83627,ID,Elmore County,54297.0,97.7
83628,ID,Owyhee County,32375.0,80.14
83629,ID,Boise County,39792.0,185.2
83631,ID,Boise County,28224.0,162.08
83632,ID,Adams County,25625.0,124.71
83633,ID,Elmore County,31813.0,167.26
83634,ID,Ada County,59221.0,149.79
83636,ID,Gem County,,2.58
83637,ID,Boise County,36016.0,440.09
83638,ID,Valley County,53850.0,403.63
83639,ID,Owyhee County,32878.0,236.77
83641,ID,Canyon County,39844.0,162.53
83642,ID,Ada County,57089.0,41.06
83643,ID,Adams County,45833.0,22.36
83644,ID,Canyon County,51792.0,50.64
83645,ID,Washington County,33906.0,447.68
83646,ID,Ada County,65941.0,27.56
83647,ID,Elmore County,44940.0,1451.83
83648,ID,Elmore County,34375.0,9.91
83650,ID,Owyhee County,39706.0,1603.62
83651,ID,Canyon County,36598.0,14.87
83654,ID,Adams County,36667.0,251.41
83655,ID,Payette County,42535.0,58.31
83656,ID,Canyon County,38194.0,0.44
83657,ID,Gem County,47216.0,156.4
83660,ID,Canyon County,37756.0,119.98
83661,ID,Payette County,36572.0,234.46
83666,ID,Boise County,58750.0,9.75
83669,ID,Ada County,63843.0,19.79
83670,ID,Gem County,46111.0,73.93
83671,ID,Idaho County,,1033.98
83672,ID,Washington County,38605.0,607.49
83676,ID,Canyon County,42625.0,40.67
83677,ID,Valley County,50625.0,356.3
83686,ID,Canyon County,46709.0,88.83
83687,ID,Canyon County,42899.0,49.71
83702,ID,Ada County,43775.0,40.69
83703,ID,Ada County,49388.0,8.58
83704,ID,Ada County,44558.0,8.76
83705,ID,Ada County,37332.0,14.36
83706,ID,Ada County,44295.0,7.47
83709,ID,Ada County,64376.0,34.77
83712,ID,Ada County,65083.0,22.95
83713,ID,Ada County,57465.0,6.73
83714,ID,Ada County,44193.0,48.74
83716,ID,Ada County,83738.0,516.14
83801,ID,Kootenai County,49442.0,148.54
83802,ID,Shoshone County,67917.0,549.64
83803,ID,Kootenai County,46976.0,63.45
83804,ID,Bonner County,38160.0,52.35
83805,ID,Boundary County,38533.0,801.39
83806,ID,Latah County,39688.0,19.9
83808,ID,Shoshone County,29688.0,186.0
83809,ID,Bonner County,52167.0,14.01
83810,ID,Kootenai County,44808.0,140.05
83811,ID,Bonner County,27750.0,181.7
83812,ID,Shoshone County,25000.0,51.7
83813,ID,Bonner County,72818.0,45.54
83814,ID,Kootenai County,44518.0,198.35
83815,ID,Kootenai County,44774.0,16.19
83821,ID,Bonner County,61923.0,27.85
83822,ID,Bonner County,44833.0,33.07
83823,ID,Latah County,47083.0,156.57
83824,ID,Benewah County,29792.0,52.97
83825,ID,Bonner County,71719.0,0.44
83826,ID,Boundary County,,4.21
83827,ID,Clearwater County,34583.0,9.51
83830,ID,Benewah County,37244.0,57.81
83832,ID,Latah County,63000.0,145.57
83833,ID,Kootenai County,46447.0,106.37
83834,ID,Latah County,51500.0,99.48
83835,ID,Kootenai County,56769.0,106.67
83836,ID,Bonner County,47895.0,93.86
83837,ID,Shoshone County,38833.0,69.04
83839,ID,Shoshone County,40000.0,108.18
83840,ID,Bonner County,45000.0,0.08
83841,ID,Bonner County,26618.0,4.97
83842,ID,Kootenai County,34583.0,19.51
83843,ID,Latah County,35089.0,120.68
83844,ID,Latah County,,0.04
83845,ID,Boundary County,34145.0,94.04
83846,ID,Shoshone County,39350.0,47.36
83847,ID,Boundary County,25144.0,113.82
83848,ID,Bonner County,32614.0,31.65
83849,ID,Shoshone County,37946.0,19.5
83850,ID,Shoshone County,32891.0,69.95
83851,ID,Benewah County,34625.0,120.93
83852,ID,Bonner County,24583.0,1.5
83854,ID,Kootenai County,50283.0,75.1
83855,ID,Latah County,52529.0,110.98
83856,ID,Bonner County,39863.0,353.3
83857,ID,Latah County,48510.0,64.04
83858,ID,Kootenai County,50332.0,118.26
83860,ID,Bonner County,44320.0,119.06
83861,ID,Benewah County,40761.0,509.09
83864,ID,Bonner County,43041.0,458.57
83866,ID,Benewah County,,65.87
83867,ID,Shoshone County,45878.0,4.5
83868,ID,Shoshone County,22931.0,9.58
83869,ID,Kootenai County,37155.0,60.23
83870,ID,Benewah County,40833.0,71.44
83871,ID,Latah County,67644.0,111.6
83872,ID,Latah County,75208.0,41.35
83873,ID,Shoshone County,41511.0,206.75
83874,ID,Shoshone County,,44.1
83876,ID,Kootenai County,53750.0,119.49
84001,UT,Duchesne County,68571.0,22.57
84002,UT,Duchesne County,48438.0,53.88
84003,UT,Utah County,76345.0,57.85
84004,UT,Utah County,98966.0,29.31
84005,UT,Utah County,68408.0,30.84
84006,UT,Salt Lake County,44844.0,20.92
84007,UT,Duchesne County,85455.0,45.62
84010,UT,Davis County,63159.0,15.05
84013,UT,Utah County,79833.0,40.03
84014,UT,Davis County,75806.0,5.49
84015,UT,Davis County,58745.0,21.09
84017,UT,Summit County,59946.0,473.18
84018,UT,Morgan County,38333.0,150.09
84020,UT,Salt Lake County,89922.0,25.18
84021,UT,Duchesne County,45625.0,664.87
84022,UT,Tooele County,64063.0,322.2
84023,UT,Daggett County,57917.0,154.22
84024,UT,Summit County,39821.0,7.85
84025,UT,Davis County,85691.0,12.21
84026,UT,Uintah County,36429.0,42.25
84027,UT,Duchesne County,36705.0,203.84
84028,UT,Rich County,36944.0,48.63
84029,UT,Tooele County,63419.0,339.74
84031,UT,Duchesne County,49375.0,307.62
84032,UT,Wasatch County,60121.0,313.61
84033,UT,Summit County,55577.0,52.58
84034,UT,Tooele County,42083.0,593.55
84035,UT,Uintah County,111250.0,572.95
84036,UT,Summit County,60335.0,318.02
84037,UT,Davis County,90288.0,18.66
84038,UT,Rich County,89000.0,43.57
84039,UT,Uintah County,58750.0,107.69
84040,UT,Davis County,87541.0,10.71
84041,UT,Davis County,56395.0,14.76
84042,UT,Utah County,89286.0,8.04
84043,UT,Utah County,73409.0,31.12
84044,UT,Salt Lake County,55713.0,47.6
84045,UT,Utah County,73424.0,20.37
84046,UT,Daggett County,45667.0,128.68
84047,UT,Salt Lake County,48593.0,6.24
84049,UT,Wasatch County,80431.0,83.36
84050,UT,Morgan County,80529.0,375.49
84051,UT,Duchesne County,65000.0,52.36
84052,UT,Duchesne County,50192.0,146.12
84053,UT,Duchesne County,88000.0,56.64
84054,UT,Davis County,71354.0,8.3
84055,UT,Summit County,73646.0,155.45
84056,UT,Davis County,46553.0,9.45
84057,UT,Utah County,49465.0,6.31
84058,UT,Utah County,49899.0,11.88
84060,UT,Summit County,83202.0,28.06
84061,UT,Summit County,37200.0,30.09
84062,UT,Utah County,67132.0,40.7
84063,UT,Uintah County,64000.0,324.31
84064,UT,Rich County,49773.0,154.83
84065,UT,Salt Lake County,85437.0,20.85
84066,UT,Duchesne County,61384.0,167.67
84067,UT,Weber County,60170.0,8.22
84069,UT,Tooele County,65000.0,64.05
84070,UT,Salt Lake County,58389.0,7.2
84071,UT,Tooele County,67200.0,107.13
84072,UT,Duchesne County,48654.0,119.54
84073,UT,Duchesne County,76563.0,17.02
84074,UT,Tooele County,61447.0,109.21
84075,UT,Davis County,85590.0,14.15
84076,UT,Uintah County,77083.0,17.95
84078,UT,Uintah County,62500.0,927.44
84080,UT,Tooele County,44792.0,35.02
84081,UT,Salt Lake County,72987.0,14.64
84082,UT,Wasatch County,66532.0,107.13
84083,UT,Tooele County,29674.0,2092.76
84084,UT,Salt Lake County,63403.0,7.72
84085,UT,Uintah County,35855.0,97.2
84086,UT,Rich County,62500.0,99.98
84087,UT,Davis County,78962.0,12.97
84088,UT,Salt Lake County,67292.0,9.42
84092,UT,Salt Lake County,99530.0,54.72
84093,UT,Salt Lake County,94938.0,5.42
84094,UT,Salt Lake County,68133.0,5.11
84095,UT,Salt Lake County,89591.0,22.65
84096,UT,Salt Lake County,75661.0,70.23
84097,UT,Utah County,67782.0,6.01
84098,UT,Summit County,109771.0,82.09
84101,UT,Salt Lake County,36111.0,1.82
84102,UT,Salt Lake County,35826.0,1.77
84103,UT,Salt Lake County,53775.0,15.09
84104,UT,Salt Lake County,38264.0,21.23
84105,UT,Salt Lake County,62645.0,3.04
84106,UT,Salt Lake County,54159.0,6.04
84107,UT,Salt Lake County,45089.0,7.5
84108,UT,Salt Lake County,85690.0,68.81
84109,UT,Salt Lake County,76636.0,61.59
84111,UT,Salt Lake County,26736.0,1.43
84112,UT,Salt Lake County,6067.0,0.86
84113,UT,Salt Lake County,,0.24
84115,UT,Salt Lake County,31463.0,6.16
84116,UT,Salt Lake County,42235.0,37.55
84117,UT,Salt Lake County,54290.0,5.72
84118,UT,Salt Lake County,61203.0,17.13
84119,UT,Salt Lake County,42514.0,12.06
84120,UT,Salt Lake County,55087.0,10.17
84121,UT,Salt Lake County,72453.0,64.38
84123,UT,Salt Lake County,49950.0,8.22
84124,UT,Salt Lake County,74621.0,5.81
84128,UT,Salt Lake County,64356.0,10.23
84144,UT,Salt Lake County,82609.0,0.0
84180,UT,Salt Lake County,,0.0
84301,UT,Box Elder County,64531.0,4.39
84302,UT,Box Elder County,58026.0,57.57
84304,UT,Cache County,,12.43
84305,UT,Cache County,70536.0,41.63
84306,UT,Box Elder County,86389.0,17.66
84307,UT,Box Elder County,63162.0,441.73
84308,UT,Cache County,43125.0,24.58
84309,UT,Box Elder County,55188.0,8.53
84310,UT,Weber County,76429.0,112.72
84311,UT,Box Elder County,60341.0,7.02
84312,UT,Box Elder County,56429.0,23.44
84313,UT,Box Elder County,24637.0,285.32
84314,UT,Box Elder County,45208.0,8.06
84315,UT,Weber County,80766.0,17.74
84316,UT,Box Elder County,48125.0,162.07
84317,UT,Weber County,89958.0,215.55
84318,UT,Cache County,72760.0,4.55
84319,UT,Cache County,57328.0,97.49
84320,UT,Cache County,48665.0,44.46
84321,UT,Cache County,39593.0,192.51
84324,UT,Box Elder County,79338.0,11.9
84325,UT,Cache County,76583.0,36.92
84326,UT,Cache County,72885.0,3.0
84327,UT,Cache County,53333.0,17.27
84328,UT,Cache County,67622.0,58.13
84329,UT,Box Elder County,26172.0,481.05
84330,UT,Box Elder County,59700.0,28.91
84331,UT,Box Elder County,51319.0,55.83
84332,UT,Cache County,63284.0,4.18
84333,UT,Cache County,54157.0,24.03
84334,UT,Box Elder County,52813.0,0.91
84335,UT,Cache County,57019.0,66.46
84336,UT,Box Elder County,44464.0,281.24
84337,UT,Box Elder County,57009.0,174.24
84338,UT,Cache County,49028.0,10.93
