Active,Confirmed,Date,Deaths,Fatality Rate,Recovered,State Name,State,Active Diff,Confirmed Diff,Deaths Diff,Recovered Diff,Lat,Lon,Land Area (mi2),Population,Population Density,Per Capita Income,Median Household Income
12753,13441,2020-04-26,688,0.0512,0,Colorado,CO,469,473,4,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
13173,13879,2020-04-27,706,0.0509,0,Colorado,CO,420,438,18,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
13580,14316,2020-04-28,736,0.0514,0,Colorado,CO,407,437,30,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
13992,14758,2020-04-29,766,0.0519,0,Colorado,CO,412,442,30,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
14507,15284,2020-04-30,777,0.0508,0,Colorado,CO,515,526,11,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
14972,15793,2020-05-01,821,0.052000000000000005,0,Colorado,CO,465,509,44,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
15393,16225,2020-05-02,832,0.0513,0,Colorado,CO,421,432,11,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
15793,16635,2020-05-03,842,0.0506,0,Colorado,CO,400,410,10,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
16067,16918,2020-05-04,851,0.0503,0,Colorado,CO,274,283,9,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
16464,17367,2020-05-05,903,0.052000000000000005,0,Colorado,CO,397,449,52,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
16913,17832,2020-05-06,919,0.0515,0,Colorado,CO,449,465,16,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
17426,18370,2020-05-07,944,0.0514,0,Colorado,CO,513,538,25,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
17867,18827,2020-05-08,960,0.051,0,Colorado,CO,441,457,16,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
18408,19375,2020-05-09,967,0.0499,0,Colorado,CO,541,548,7,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
18732,19703,2020-05-10,971,0.0493,0,Colorado,CO,324,328,4,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
18892,19879,2020-05-11,987,0.0497,0,Colorado,CO,160,176,16,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
19147,20157,2020-05-12,1010,0.0501,0,Colorado,CO,255,278,23,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
19413,20475,2020-05-13,1062,0.0519,0,Colorado,CO,266,318,52,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
19752,20838,2020-05-14,1086,0.0521,0,Colorado,CO,339,363,24,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
20082,21232,2020-05-15,1150,0.0542,0,Colorado,CO,330,394,64,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
20441,21633,2020-05-16,1192,0.0551,0,Colorado,CO,359,401,42,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
20723,21938,2020-05-17,1215,0.0554,0,Colorado,CO,282,305,23,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
20978,22202,2020-05-18,1224,0.0551,0,Colorado,CO,255,264,9,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
21225,22482,2020-05-19,1257,0.0559,0,Colorado,CO,247,280,33,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
21498,22797,2020-05-20,1299,0.057,0,Colorado,CO,273,315,42,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
21881,23191,2020-05-21,1310,0.0565,0,Colorado,CO,383,394,11,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
22163,23487,2020-05-22,1324,0.0564,0,Colorado,CO,282,296,14,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
22637,23964,2020-05-23,1327,0.0554,0,Colorado,CO,474,477,3,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
22842,24174,2020-05-24,1332,0.0551,0,Colorado,CO,205,210,5,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
22923,24256,2020-05-25,1333,0.055,0,Colorado,CO,81,82,1,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
23200,24552,2020-05-26,1352,0.0551,0,Colorado,CO,277,296,19,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
23362,24754,2020-05-27,1392,0.0562,0,Colorado,CO,162,202,40,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
23686,25107,2020-05-28,1421,0.0566,0,Colorado,CO,324,353,29,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
24162,25598,2020-05-29,1436,0.0561,0,Colorado,CO,476,491,15,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
24641,26084,2020-05-30,1443,0.0553,0,Colorado,CO,479,486,7,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
24919,26364,2020-05-31,1445,0.0548,0,Colorado,CO,278,280,2,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
25105,26563,2020-06-01,1458,0.0549,0,Colorado,CO,186,199,13,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
25300,26774,2020-06-02,1474,0.0551,0,Colorado,CO,195,211,16,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
25552,27046,2020-06-03,1494,0.0552,0,Colorado,CO,252,272,20,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
25834,27346,2020-06-04,1512,0.0553,0,Colorado,CO,282,300,18,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
26077,27601,2020-06-05,1524,0.0552,0,Colorado,CO,243,255,12,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
26307,27834,2020-06-06,1527,0.0549,0,Colorado,CO,230,233,3,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
26460,27987,2020-06-07,1527,0.0546,0,Colorado,CO,153,153,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
26626,28169,2020-06-08,1543,0.0548,0,Colorado,CO,166,182,16,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
26780,28333,2020-06-09,1553,0.0548,0,Colorado,CO,154,164,10,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
26912,28484,2020-06-10,1572,0.0552,0,Colorado,CO,132,151,19,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
27050,28632,2020-06-11,1582,0.0553,0,Colorado,CO,138,148,10,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
27225,28807,2020-06-12,1582,0.0549,0,Colorado,CO,175,175,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
27405,29002,2020-06-13,1597,0.0551,0,Colorado,CO,180,195,15,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
27517,29115,2020-06-14,1598,0.0549,0,Colorado,CO,112,113,1,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
27679,29284,2020-06-15,1605,0.0548,0,Colorado,CO,162,169,7,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
27810,29427,2020-06-16,1617,0.0549,0,Colorado,CO,131,143,12,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
28025,29656,2020-06-17,1631,0.055,0,Colorado,CO,215,229,14,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
28248,29886,2020-06-18,1638,0.0548,0,Colorado,CO,223,230,7,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
28529,30172,2020-06-19,1643,0.0545,0,Colorado,CO,281,286,5,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
28686,30333,2020-06-20,1647,0.0543,0,Colorado,CO,157,161,4,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
28877,30524,2020-06-21,1647,0.054000000000000006,0,Colorado,CO,191,191,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
29038,30689,2020-06-22,1651,0.0538,0,Colorado,CO,161,165,4,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
29212,30877,2020-06-23,1665,0.0539,0,Colorado,CO,174,188,14,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
29472,31139,2020-06-24,1667,0.0535,0,Colorado,CO,260,262,2,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
29794,31463,2020-06-25,1669,0.053,0,Colorado,CO,322,324,2,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
30107,31780,2020-06-26,1673,0.0526,0,Colorado,CO,313,317,4,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
30332,32006,2020-06-27,1674,0.0523,0,Colorado,CO,225,226,1,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
30614,32290,2020-06-28,1676,0.0519,0,Colorado,CO,282,284,2,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
30813,32494,2020-06-29,1681,0.0517,0,Colorado,CO,199,204,5,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
31008,32698,2020-06-30,1690,0.0517,0,Colorado,CO,195,204,9,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
31315,33012,2020-07-01,1697,0.0514,0,Colorado,CO,307,314,7,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
31634,33335,2020-07-02,1701,0.051,0,Colorado,CO,319,323,4,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
31894,33595,2020-07-03,1701,0.0506,0,Colorado,CO,260,260,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
32148,33849,2020-07-04,1701,0.0503,0,Colorado,CO,254,254,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
32347,34048,2020-07-05,1701,0.05,0,Colorado,CO,199,199,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
32549,34240,2020-07-06,1691,0.0494,0,Colorado,CO,202,192,-10,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
32951,34647,2020-07-07,1696,0.049,0,Colorado,CO,402,407,5,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
33395,35099,2020-07-08,1704,0.0485,0,Colorado,CO,444,452,8,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
33801,35507,2020-07-09,1706,0.048,0,Colorado,CO,406,408,2,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
34449,36173,2020-07-10,1724,0.0477,0,Colorado,CO,648,666,18,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
34848,36573,2020-07-11,1725,0.0472,0,Colorado,CO,399,400,1,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
35170,36895,2020-07-12,1725,0.0468,0,Colorado,CO,322,322,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
35491,37218,2020-07-13,1727,0.0464,0,Colorado,CO,321,323,2,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
35930,37668,2020-07-14,1738,0.0461,0,Colorado,CO,439,450,11,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
36393,38137,2020-07-15,1744,0.0457,0,Colorado,CO,463,469,6,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
36963,38708,2020-07-16,1745,0.0451,0,Colorado,CO,570,571,1,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
37575,39326,2020-07-17,1751,0.0445,0,Colorado,CO,612,618,6,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
38018,39770,2020-07-18,1752,0.0441,0,Colorado,CO,443,444,1,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
38372,40124,2020-07-19,1752,0.0437,0,Colorado,CO,354,354,0,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
38790,40548,2020-07-20,1758,0.0434,0,Colorado,CO,418,424,6,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
39278,41041,2020-07-21,1763,0.043,0,Colorado,CO,488,493,5,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
39909,41680,2020-07-22,1771,0.0425,0,Colorado,CO,631,639,8,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
40509,42295,2020-07-23,1786,0.0422,0,Colorado,CO,600,615,15,0,39.0598,-105.3111,97067.89000000006,5514222.0,56.807889818146826,36469.42683972463,59610.5
2,2,2020-03-10,0,0.0,0,Connecticut,CT,0,0,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
3,3,2020-03-11,0,0.0,0,Connecticut,CT,1,1,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
5,5,2020-03-12,0,0.0,0,Connecticut,CT,2,2,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
11,11,2020-03-13,0,0.0,0,Connecticut,CT,6,6,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
22,22,2020-03-14,0,0.0,0,Connecticut,CT,11,11,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
24,24,2020-03-15,0,0.0,0,Connecticut,CT,2,2,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
30,30,2020-03-16,0,0.0,0,Connecticut,CT,6,6,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
68,68,2020-03-17,0,0.0,0,Connecticut,CT,38,38,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
68,68,2020-03-18,0,0.0,0,Connecticut,CT,0,0,0,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
157,159,2020-03-19,2,0.0126,0,Connecticut,CT,89,91,2,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
191,194,2020-03-20,3,0.0155,0,Connecticut,CT,34,35,1,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
190,194,2020-03-21,4,0.0206,0,Connecticut,CT,-1,0,1,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
319,327,2020-03-22,8,0.0245,0,Connecticut,CT,129,133,4,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
405,415,2020-03-23,10,0.0241,0,Connecticut,CT,86,88,2,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
606,618,2020-03-24,12,0.0194,0,Connecticut,CT,201,203,2,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
856,875,2020-03-25,19,0.0217,0,Connecticut,CT,250,257,7,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
991,1012,2020-03-26,21,0.0208,0,Connecticut,CT,135,137,2,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
1264,1291,2020-03-27,27,0.0209,0,Connecticut,CT,273,279,6,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
1491,1524,2020-03-28,33,0.0217,0,Connecticut,CT,227,233,6,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
1959,1993,2020-03-29,34,0.0171,0,Connecticut,CT,468,469,1,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
2535,2571,2020-03-30,36,0.013999999999999999,0,Connecticut,CT,576,578,2,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
3059,3128,2020-03-31,69,0.0221,0,Connecticut,CT,524,557,33,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
3472,3557,2020-04-01,85,0.0239,0,Connecticut,CT,413,429,16,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
3712,3824,2020-04-02,112,0.0293,0,Connecticut,CT,240,267,27,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
4783,4914,2020-04-03,131,0.0267,0,Connecticut,CT,1071,1090,19,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
5111,5276,2020-04-04,165,0.0313,0,Connecticut,CT,328,362,34,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
5486,5675,2020-04-05,189,0.0333,0,Connecticut,CT,375,399,24,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
6700,6906,2020-04-06,206,0.0298,0,Connecticut,CT,1214,1231,17,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
7504,7781,2020-04-07,277,0.0356,0,Connecticut,CT,804,875,71,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
7455,7781,2020-04-08,326,0.0419,0,Connecticut,CT,-49,0,49,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
9404,9784,2020-04-09,380,0.0388,0,Connecticut,CT,1949,2003,54,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
10090,10538,2020-04-10,448,0.0425,0,Connecticut,CT,686,754,68,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
11016,11510,2020-04-11,494,0.0429,0,Connecticut,CT,926,972,46,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
11481,12035,2020-04-12,554,0.046,0,Connecticut,CT,465,525,60,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
12779,13381,2020-04-13,602,0.045,0,Connecticut,CT,1298,1346,48,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
13318,13989,2020-04-14,671,0.048,0,Connecticut,CT,539,608,69,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
13887,14755,2020-04-15,868,0.0588,0,Connecticut,CT,569,766,197,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
14913,15884,2020-04-16,971,0.0611,0,Connecticut,CT,1026,1129,103,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
15773,16809,2020-04-17,1036,0.0616,0,Connecticut,CT,860,925,65,0,41.5978,-72.7554,4829.569999999999,3569498.0,739.0923001426629,43172.2105231604,86324.0
